t,reward,dopamine,serotonin,rolling_acc,W_mean,choice,truth,pA,pB,score_A,score_B
1209,-0.5,0.4806678357763654,0.49879002352806745,0.69,0.20735781935281683,B,A,0.12887784999790394,0.8711221500020961,0.6945414242020507,2.6054585757979494
1210,-0.5,0.4316344439875471,0.48880212329278677,0.68,0.20729772048642608,B,A,0.12861180215890827,0.8713881978410917,0.6933555060405175,2.6066444939594824
1211,-0.5,0.3850527217881697,0.4789141020598589,0.67,0.2072434526507511,B,A,0.12834643254127545,0.8716535674587247,0.6921705261074641,2.6078294738925356
1212,-0.5,0.34080008569876113,0.4691249610392603,0.67,0.20719470417220037,B,A,0.12808180538020633,0.8719181946197936,0.6909867791566721,2.6090132208433277
1213,-0.5,0.29876008141382304,0.4594337114288677,0.66,0.2071515721488395,B,A,0.12781798313028278,0.8721820168697172,0.6898045540222878,2.610195445977712
1214,-0.5,0.25882207734313184,0.449839374314579,0.65,0.20711256935597613,B,A,0.12755502644398498,0.8724449735560151,0.6886241334586494,2.6113758665413505
1215,-0.5,0.22088097347597524,0.44034098057143317,0.64,0.2070801147481494,B,A,0.12729299415407927,0.8727070058459208,0.6874457939950135,2.6125542060049867
1216,1.0,0.25983692480217646,0.4459375707657188,0.64,0.20704104694072278,A,A,0.12703194325975778,0.8729680567402422,0.6862698058049393,2.6137301941950604
1217,-0.5,0.22184507856206764,0.4364781950580616,0.63,0.20700797791906897,B,A,0.24916428025452547,0.7508357197454745,1.098462779908185,2.201537220091815
1218,-0.5,0.18575282463396425,0.427113413107481,0.62,0.20698053519469617,B,A,0.12692532077017563,0.8730746792298244,0.6857888963362851,2.614211103663715
1219,-0.5,0.15146518340226603,0.4178422789764062,0.62,0.20695838070926476,A,B,0.6276069638983804,0.37239303610161956,1.9109821358481673,1.3890178641518327
1220,-0.5,0.11889192423215272,0.40866385618664214,0.61,0.206941412272802,A,B,0.8761502394408094,0.12384976055919061,2.6282341799106534,0.6717658200893466
1221,-0.5,0.08794732802054508,0.3995772176247757,0.6,0.20692857895139977,A,B,0.8758969634641579,0.12410303653584213,2.627068151015654,0.6729318489843458
1222,-0.5,0.05854996161951783,0.39058144544852796,0.59,0.20691974916752082,A,B,0.6259705014388104,0.37402949856118956,1.9074842901125597,1.3925157098874403
1223,-0.5,0.030622463538541936,0.38167563099404267,0.58,0.20691536588183937,A,B,0.8753913960591461,0.12460860394085391,2.6247467198310726,0.6752532801689275
1224,-0.5,0.004091340361614838,0.3728588746841022,0.57,0.20691479407734567,A,B,0.8751392125916885,0.12486078740831141,2.6235917789320142,0.6764082210679859
1225,-0.5,-0.021113226656465905,0.3641302859372612,0.56,0.2069176788611353,A,B,0.8748874993187339,0.12511250068126623,2.622440983946986,0.677559016053014
1226,-0.5,-0.04505756532364261,0.35548898307788857,0.55,0.20692406438402383,A,B,0.8746363072857334,0.12536369271426664,2.6212945483215764,0.6787054516784234
1227,-0.5,-0.06780468705746048,0.34693409324710967,0.54,0.20693358289993383,A,B,0.8743856863304461,0.12561431366955392,2.620152678572908,0.6798473214270919
1228,-0.5,-0.08941445270458745,0.3384647523146386,0.53,0.20694602491110917,A,B,0.8741356850677828,0.12586431493221722,2.6190155742906542,0.6809844257093456
1229,1.0,-0.03494373006935807,0.3450801047914922,0.54,0.20695084937222472,A,A,0.24835235703754632,0.7516476429624538,1.0962904390233599,2.20370956097664
1230,1.0,0.01680345643410984,0.3516293037435773,0.55,0.20694857951611573,A,A,0.12661018249145917,0.8733898175085407,0.6843654771829492,2.615634522817051
1231,-0.5,-0.009036716387595654,0.34311301070614153,0.55,0.20694978942746672,B,A,0.12680320083615454,0.8731967991638454,0.6852376629209979,2.6147623370790023
1232,1.0,0.041415119431784136,0.3496818805990801,0.56,0.2069442995977714,A,A,0.3713889189103605,0.6286110810896395,1.386868530031248,1.9131314699687518
1233,-0.5,0.01434436346019493,0.34118506179308933,0.56,0.2069424867483134,B,A,0.204293073322121,0.795706926677879,0.9701623306609466,2.3298376693390535
1234,-0.5,-0.01137285471281482,0.3327732111751584,0.56,0.2069439839719196,B,A,0.24848840292228813,0.7515115970777119,1.0966547675732417,2.2033452324267584
1235,-0.5,-0.03580421197717408,0.3244454790634068,0.56,0.20694859454969697,B,A,0.12624589297537792,0.8737541070246222,0.6827162713719479,2.6172837286280526
1236,-0.5,-0.059014001378315376,0.31620102427277275,0.56,0.20695614365202453,B,A,0.12599825822397953,0.8740017417760204,0.6815928573522148,2.6184071426477855
1237,-0.5,-0.08106330130939961,0.308039014030045,0.56,0.20696648543770954,B,A,0.12575223547758305,0.8742477645224169,0.6804748835312984,2.6195251164687017
1238,-0.5,-0.10201013624392963,0.2999586238897446,0.56,0.20697981792881318,B,A,0.12550785507480727,0.8744921449251928,0.6793625173967368,2.6206374826032635
1239,1.0,-0.046909629431733144,0.30695903765084714,0.57,0.20698565632739524,A,A,0.8101176061065296,0.1898823938934704,2.37538726442281,0.9246127355771903
1240,1.0,0.005435852039853521,0.3138894472743387,0.57,0.20698498157579318,A,A,0.8700956305110203,0.12990436948897977,2.600902282648037,0.6990977173519629
1241,1.0,0.055164059437860846,0.3207505528015953,0.57,0.20697828301829652,A,A,0.8703092156451816,0.12969078435481834,2.6018477667668463,0.6981522332331539
1242,1.0,0.10240585646596781,0.32754304727357936,0.57,0.2069656180700658,A,A,0.8705194878069136,0.12948051219308643,2.6027798805247815,0.6972201194752187
1243,1.0,0.14728556364266943,0.33426761680084355,0.57,0.20694733902979442,A,A,0.8707264934132207,0.1292735065867794,2.6036987735464887,0.6963012264535111
1244,1.0,0.18992128546053594,0.3409249406328351,0.57,0.20692332074185937,A,A,0.8709302787804639,0.12906972121953605,2.6046045966981097,0.6953954033018902
1245,1.0,0.23042522118750913,0.3475156912265068,0.57,0.20689328899109846,A,A,0.8711308900862244,0.1288691099137757,2.6054975018918767,0.6945024981081234
1246,1.0,0.26890396012813367,0.3540405343142417,0.57,0.20686065429552836,A,A,0.871328373333661,0.12867162666633913,2.6063776419004294,0.6936223580995707
1247,1.0,0.30545876212172696,0.3605001289710993,0.57,0.20682300361325284,A,A,0.8715227743182616,0.12847722568173842,2.6072451701805637,0.6927548298194367
1248,-0.5,0.26518582401564056,0.3518951276813883,0.56,0.20679054945726516,B,A,0.8717141385968827,0.12828586140311724,2.608100240706121,0.6918997592938787
1249,-0.5,0.2269265328148585,0.3433761764045744,0.55,0.20676006226620502,B,A,0.6195608814618789,0.38043911853812107,1.893842405371581,1.4061575946284188
1250,1.0,0.26558020617411554,0.34994241464052867,0.55,0.2067241080973089,A,A,0.8726117700106073,0.12738822998939273,2.6121256982172034,0.6878743017827967
1251,1.0,0.30230119586540977,0.35644299049412337,0.55,0.2066822671012613,A,A,0.8728062731104596,0.12719372688954042,2.6130011445246906,0.6869988554753095
1252,1.0,0.33718613607213926,0.36287856058918216,0.55,0.20663734714582155,A,A,0.8145090391675723,0.18549096083242775,2.3897896867990487,0.9102103132009516
1253,-0.5,0.29532682926853226,0.35424977498329036,0.55,0.2065977186358467,B,A,0.8731862113653824,0.1268137886346175,2.6147145271805647,0.6852854728194352
1254,1.0,0.3305604878051056,0.36070727723345747,0.55,0.2065556777952812,A,A,0.8729332623929116,0.12706673760708842,2.6135733326136994,0.6864266673863004
1255,1.0,0.3640324634148503,0.3671002044611229,0.55,0.20651125967573505,A,A,0.8731227432231367,0.12687725677686326,2.6144280041269763,0.6855719958730238
1256,1.0,0.39583084024410775,0.3734292024165117,0.56,0.20646379251218017,A,A,0.8733092611284862,0.1266907388715138,2.6152703771975174,0.6847296228024825
1257,1.0,0.42603929823190234,0.37969491039234654,0.57,0.2064100760607347,A,A,0.8734928607157492,0.1265071392842508,2.6161006063714023,0.6838993936285976
1258,-0.5,0.3797373333203072,0.37089796128842306,0.56,0.20635832722792075,B,A,0.6212838318433518,0.37871616815664827,1.8975005028943464,1.4024994971056535
1259,1.0,0.41075046665429177,0.3771889816755388,0.56,0.2063019010176791,A,A,0.8747546258456553,0.1252453741543447,2.6218343065209906,0.6781656934790093
1260,1.0,0.4402129433215772,0.3834170918587834,0.57,0.20624384772265003,A,A,0.8749348554459251,0.12506514455407497,2.6226573373435063,0.6773426626564937
1261,1.0,0.4682022961554983,0.3895829209401956,0.58,0.20618343413271673,A,A,0.8751122623386188,0.12488773766138123,2.623468471441191,0.676531528558809
1262,1.0,0.49479218134772335,0.39568709173079364,0.58,0.20612313608515395,A,A,0.7957013751168346,0.20429862488316547,2.3298205938182837,0.9701794061817162
1263,1.0,0.5200525722803372,0.4017302208134857,0.58,0.20606208741909254,A,A,0.8754587811319243,0.1245412188680756,2.625055666942914,0.6749443330570863
1264,-0.5,0.4690499436663203,0.39271291860535085,0.57,0.2060030134144063,B,A,0.8756279786535085,0.12437202134649146,2.6258320363060315,0.6741679636939686
1265,1.0,0.49559744648300424,0.3987857894192973,0.57,0.2059364721390934,A,A,0.875375152842234,0.12462484715776606,2.624672269356774,0.6753277306432257
1266,1.0,0.520817574158854,0.40479793152510435,0.57,0.2058659458824722,A,A,0.8755456609205842,0.1244543390794159,2.6254542051105485,0.6745457948894518
1267,1.0,0.5447766954509112,0.41074995220985333,0.57,0.20579039674392022,A,A,0.8757134969307728,0.12428650306922723,2.626224785017884,0.6737752149821159
1268,1.0,0.5675378606783656,0.4166424526877548,0.57,0.2057148693589585,A,A,0.8758787028717085,0.12412129712829145,2.6269841620917,0.6730158379083004
1269,1.0,0.5891609676444474,0.42247602816087726,0.57,0.20564192565585074,A,A,0.8332042060239312,0.16679579397606875,2.4542542418872855,0.8457457581127144
1270,1.0,0.609702919262225,0.4282512678792685,0.57,0.20556806043722567,A,A,0.7540655484630486,0.24593445153695148,2.210207127635517,1.0897928723644832
1271,1.0,0.6292177732991138,0.4339687552004758,0.57,0.20549171655283852,A,A,0.877619642895817,0.12238035710418317,2.635039707600755,0.6649602923992449
1272,1.0,0.6477568846341581,0.43962906764847104,0.57,0.20540934822116036,A,A,0.8777733789780164,0.12222662102198364,2.635755789416496,0.6642442105835041
1273,1.0,0.6653690404024503,0.4452327769719863,0.58,0.20532140107629812,A,A,0.8779247091072279,0.12207529089277219,2.6364614221929585,0.6635385778070413
1274,-0.5,0.6071005883823277,0.43578044920226644,0.57,0.20524165350089374,B,A,0.6316234411252782,0.3683765588747218,1.919593861380708,1.380406138619292
1275,1.0,0.6267455589632114,0.4414226447102438,0.57,0.20515843545794984,A,A,0.8778219093121282,0.12217809068787182,2.6359819981151076,0.6640180018848922
1276,1.0,0.6454082810150509,0.44700841826314136,0.57,0.20507487461014173,A,A,0.8779724802147428,0.12202751978525724,2.6366843290594497,0.6633156709405506
1277,-0.5,0.5881378669642983,0.43753833408050996,0.57,0.20499763662303847,B,A,0.7551999902606484,0.24480000973935157,2.2132705057559003,1.0867294942441
1278,1.0,0.6087309736160834,0.44316295073970485,0.57,0.20491677090872706,A,A,0.6311786465433349,0.36882135345666506,1.9186382745935804,1.3813617254064194
1279,1.0,0.6282944249352793,0.4487313212323078,0.57,0.20482668874734683,A,A,0.8792202109411599,0.12077978905884014,2.6425332141572166,0.6574667858427833
1280,-0.5,0.5718797036885153,0.4392440080199847,0.56,0.20474675436419987,B,A,0.8793664507599569,0.12063354924004312,2.6432221370972866,0.6567778629027134
1281,1.0,0.5932857185040895,0.44485156793978486,0.56,0.20466314688334075,A,A,0.8791167895241992,0.12088321047580065,2.642046439201387,0.6579535607986133
1282,1.0,0.613621432578885,0.450403052260387,0.56,0.20458021895981876,A,A,0.879264646548678,0.12073535345132205,2.642742470255769,0.6572575297442309
1283,1.0,0.6329403609499408,0.45589902173778313,0.56,0.20449408908679542,A,A,0.63494724652633,0.36505275347367006,1.9267500229506478,1.373249977049352
1284,1.0,0.6512933429024438,0.4613400315204053,0.56,0.20440762607010438,A,A,0.879553462869088,0.12044653713091205,2.6441041854566905,0.6558958145433097
1285,1.0,0.6687286757573216,0.46672663120520125,0.56,0.20431809292977599,A,A,0.8796944971220158,0.12030550287798421,2.644770159971255,0.6552298400287452
1286,1.0,0.6852922419694556,0.47205936489314926,0.56,0.2042271765813427,A,A,0.8798333312577097,0.12016666874229032,2.645426403953342,0.6545735960466582
1287,1.0,0.7010276298709829,0.47733877124421775,0.56,0.20413482502293812,A,A,0.8799700015238692,0.12002999847613084,2.646073059436132,0.653926940563868
1288,1.0,0.7159762483774338,0.4825653835317756,0.57,0.20404144268051813,A,A,0.6364673267612897,0.36353267323871025,1.9300319529857002,1.3699680470142996
1289,-0.5,0.655177435958562,0.47273972969645783,0.57,0.20395416821531387,A,B,0.27762930482561404,0.7223706951743859,1.1718741763209028,2.128125823679097
1290,-0.5,0.5974185641606339,0.46301233239949324,0.56,0.20387293702386375,A,B,0.8811303875030301,0.11886961249696987,2.651589207661617,0.6484107923383831
1291,-0.5,0.5425476359526021,0.4533822090754983,0.56,0.20380094147823644,A,B,0.8808827441820338,0.11911725581796603,2.650408086043002,0.6495919139569979
1292,-0.5,0.49042025415497204,0.4438483869847433,0.56,0.20373644848390293,A,B,0.8806350709691408,0.11936492903085923,2.649228943822876,0.6507710561771237
1293,-0.5,0.44089924144722337,0.43440990311489586,0.55,0.20368059742936762,A,B,0.8803874269952155,0.1196125730047844,2.648052053543482,0.651947946456518
1294,-0.5,0.39385427937486217,0.4250658040837469,0.54,0.2036310732232363,A,B,0.880139870447005,0.119860129552995,2.64687768131653,0.6531223186834703
1295,-0.5,0.34916156540611903,0.4158151460429094,0.54,0.2035888023136973,A,B,0.8798924585314075,0.12010754146859258,2.6457060867158644,0.6542939132841359
1296,-0.5,0.306703487135813,0.40665699458248034,0.54,0.2035518064626483,A,B,0.8796452474422358,0.12035475255776419,2.644537522683999,0.655462477316001
1297,-0.5,0.26636831277902234,0.3975904246366555,0.54,0.20351878442421437,A,B,0.8793982923294544,0.1206017076705455,2.643372235452174,0.6566277645478259
1298,-0.5,0.2280498971400712,0.38861452039028893,0.54,0.2034915730455506,A,B,0.7574805988156056,0.2425194011843944,2.2194581064347485,1.080541893565252
1299,1.0,0.26664740228306766,0.39472837518638604,0.54,0.2034608562924415,B,B,0.20961380208209476,0.7903861979179052,0.9863725578872083,2.3136274421127916
1300,1.0,0.30331503216891426,0.4007810914345222,0.55,0.20342238377616956,B,B,0.13033561617694625,0.8696643838230537,0.7010027075433692,2.5989972924566307
1301,-0.5,0.2631492805604685,0.39177328052017696,0.55,0.2033907809245265,A,B,0.130512124430395,0.869487875569605,0.7017808702016826,2.5982191297983173
1302,1.0,0.29999181653244505,0.3978555477149752,0.55,0.20335487140456426,B,B,0.13024922175088507,0.869750778249115,0.7006214983732237,2.5993785016267763
1303,1.0,0.33499222570582277,0.40387699223782547,0.55,0.20331489481684947,B,B,0.25558923340111106,0.7444107665988889,1.1154893053249104,2.1845106946750894
1304,1.0,0.3682426144205316,0.4098382223154472,0.55,0.20327253009957097,B,B,0.13060217150253023,0.8693978284974698,0.7021775114900213,2.597822488509979
1305,-0.5,0.32483048369950496,0.40073984009229274,0.54,0.20323363159307561,A,B,0.1307751051233393,0.8692248948766607,0.7029386019978422,2.5970613980021575
1306,1.0,0.3585889595145297,0.4067324416913698,0.54,0.2031937666186222,B,B,0.13051092351804902,0.8694890764819511,0.7017755788256886,2.5982244211743115
1307,-0.5,0.3156595115388032,0.3976651172744561,0.53,0.20315680461731125,A,B,0.18830775549943635,0.8116922445005638,0.9194781813319652,2.380521818668035
1308,1.0,0.34987653596186297,0.40368846610171155,0.53,0.20311428587472852,B,B,0.13042133244919363,0.8695786675508064,0.7013807121718921,2.598619287828108
1309,-0.5,0.3073827091637698,0.39465158144069445,0.53,0.2030778302813192,A,B,0.37894298528069964,0.6210570147193004,1.402981435144576,1.897018564855424
1310,1.0,0.3420135737055813,0.4007050656262875,0.54,0.2030378312270861,B,B,0.12962895271263342,0.8703710472873667,0.6978782738331941,2.602121726166806
1311,-0.5,0.29991289502030216,0.3916980149700246,0.54,0.20300041752982587,A,B,0.1298046792616236,0.8701953207383765,0.6986565801774828,2.601343419822517
1312,1.0,0.33491725026928704,0.39778103482032434,0.55,0.20295966557712306,B,B,0.12954299650251316,0.8704570034974869,0.697497240124984,2.602502759875016
1313,1.0,0.36817138775582264,0.4038032244721211,0.56,0.20291683829109822,B,B,0.12971987270555482,0.8702801272944451,0.6982810774593265,2.6017189225406736
1314,-0.5,0.32476281836803145,0.39476519222739986,0.56,0.20287329346280947,A,B,0.37894989820126807,0.621050101798732,1.4029961218601144,1.8970038781398857
1315,1.0,0.35852467744962985,0.4008175403051259,0.57,0.20282642214031987,B,B,0.12963225624342106,0.8703677437565789,0.6978929137026832,2.602107086297317
1316,1.0,0.39059844357714835,0.40680936490207464,0.57,0.20277660863418,B,B,0.12980793857973605,0.870192061420264,0.6986710074761786,2.601328992523822
1317,1.0,0.4210685213982909,0.4127412712530539,0.58,0.20272419944847803,B,B,0.12998126672186852,0.8700187332781315,0.6994377970059957,2.6005622029940048
1318,1.0,0.4500150953283763,0.41861385854052335,0.59,0.20266852763064033,B,B,0.13015226669893293,0.8698477333010671,0.7001934351011527,2.5998065648988478
1319,-0.5,0.40251434056195745,0.4094277199551181,0.59,0.20261730105730674,B,A,0.12963519140053903,0.8703648085994611,0.6979059208274577,2.6020940791725424
1320,-0.5,0.35738862353385953,0.4003334427555669,0.59,0.2025713824589429,B,A,0.12937222991331665,0.8706277700866835,0.696739613120701,2.603260386879299
1321,-0.5,0.3145191923571665,0.39133010832801124,0.59,0.20253001111356583,B,A,0.12911049726357546,0.8708895027364245,0.695576749688287,2.604423250311713
1322,-0.5,0.27379323273930817,0.3824168072447311,0.59,0.20249593290450218,B,A,0.1288500416698835,0.8711499583301164,0.694417565230498,2.605582434769502
1323,-0.5,0.23510357110234273,0.3735926391722838,0.59,0.20246874037401277,B,A,0.1285909094706495,0.8714090905293506,0.6932622875851921,2.606737712414808
1324,-0.5,0.19834839254722558,0.364856712780561,0.59,0.20244467934548385,B,A,0.12833314513366106,0.871666854866339,0.6921111376944552,2.6078888623055447
